date,scene,category,author_tier,app_version,exposure,effective_view_users,comments,comment_users,author_replies,replied_users,replied_revisit_users,sw_impressions,sw_clicks,l1_search_users,l2_search_users,search_users,order_users,gmv
2026-08-28,搜索,服饰,头部,v28.1,86959,27006,866,745,195,179,57,31868,1649,335,218,553,57,7252
2026-08-28,搜索,服饰,头部,v28.2,111070,35138,1074,924,242,223,69,41462,2106,447,280,727,75,9632
2026-08-28,搜索,服饰,腰部,v28.1,54716,16910,505,435,190,175,52,19953,1059,213,142,355,35,4467
2026-08-28,搜索,服饰,腰部,v28.2,66976,21055,646,556,249,229,71,24845,1270,265,169,435,44,5688
2026-08-28,搜索,服饰,尾部,v28.1,26754,8349,260,223,141,130,40,9851,525,107,70,177,18,2327
2026-08-28,搜索,服饰,尾部,v28.2,34327,10892,328,282,171,157,48,12853,687,135,90,225,22,2826
2026-08-28,关注,美妆,头部,v28.1,84605,26313,795,683,180,165,52,31049,1640,327,219,546,55,5261
2026-08-28,关注,美妆,头部,v28.2,100140,31472,996,857,218,201,63,37137,1903,398,252,650,67,6526
2026-08-28,关注,美妆,腰部,v28.1,51403,16193,485,417,186,171,51,19107,986,208,134,342,34,3273
2026-08-28,关注,美妆,腰部,v28.2,64061,20152,620,533,228,209,66,23779,1269,254,164,418,43,4134
2026-08-28,关注,美妆,尾部,v28.1,25929,8068,248,213,124,114,35,9520,507,100,65,165,16,1574
2026-08-28,关注,美妆,尾部,v28.2,29757,9322,299,257,159,146,46,11000,563,116,75,191,19,1840
2026-08-28,关注,数码,头部,v28.1,60788,18816,565,486,122,113,35,22203,1143,233,156,389,39,16352
2026-08-28,关注,数码,头部,v28.2,71861,22665,690,593,146,134,41,26745,1367,288,182,470,48,20267
2026-08-28,关注,数码,腰部,v28.1,36688,11674,360,310,133,123,38,13776,710,149,94,243,25,10635
2026-08-28,关注,数码,腰部,v28.2,43834,13562,407,350,154,142,44,16004,850,166,111,277,28,12069
2026-08-28,关注,数码,尾部,v28.1,18052,5684,173,149,94,87,26,6707,347,73,47,120,12,5236
2026-08-28,关注,数码,尾部,v28.2,22700,7049,227,195,118,109,35,8318,445,88,57,145,14,6174
2026-08-28,关注,家居,头部,v28.1,48532,15578,490,421,112,103,31,18381,944,196,125,321,32,5327
2026-08-28,关注,家居,头部,v28.2,60042,19228,614,528,138,127,40,22688,1181,244,160,403,40,6880
2026-08-28,关注,家居,腰部,v28.1,31043,9801,293,252,115,106,32,11565,614,126,82,207,20,3389
2026-08-28,关注,家居,腰部,v28.2,37812,11858,363,312,132,121,37,13992,738,145,100,245,25,4136
2026-08-28,关注,家居,尾部,v28.1,14588,4638,146,126,75,69,21,5472,292,58,38,96,10,1700
2026-08-28,关注,家居,尾部,v28.2,18986,6086,190,164,103,95,28,7181,384,76,49,124,12,2110
2026-08-28,关注,服饰,头部,v28.1,73007,23423,741,638,164,151,46,27639,1429,290,188,478,47,6040
2026-08-28,关注,服饰,头部,v28.2,88494,27785,869,748,185,170,54,32787,1697,347,231,578,59,7595
2026-08-28,关注,服饰,腰部,v28.1,43469,13590,424,364,168,155,47,16036,831,173,112,285,29,3679
2026-08-28,关注,服饰,腰部,v28.2,54114,17197,548,472,216,199,63,20293,1036,211,143,354,35,4432
2026-08-28,关注,服饰,尾部,v28.1,21003,6604,199,171,99,91,28,7793,400,80,55,135,14,1701
2026-08-28,关注,服饰,尾部,v28.2,25777,8199,255,219,138,127,40,9674,515,103,65,168,17,2130
2026-08-29,推荐,美妆,头部,v28.1,267346,84876,2556,2198,552,508,151,100154,5196,1060,689,1749,179,17451
2026-08-29,推荐,美妆,头部,v28.2,340335,106728,3373,2900,752,692,222,125939,6607,1360,885,2246,231,21853
2026-08-29,推荐,美妆,腰部,v28.1,163316,50706,1528,1314,559,514,158,59833,3055,617,417,1034,103,9867
2026-08-29,推荐,美妆,腰部,v28.2,209808,65544,2072,1782,809,745,234,77341,4100,813,544,1357,141,13434
2026-08-29,推荐,美妆,尾部,v28.1,83956,26277,809,696,406,373,111,31007,1658,323,215,538,55,5350
2026-08-29,推荐,美妆,尾部,v28.2,98535,30585,961,827,524,482,150,36090,1909,390,250,640,66,6252
2026-08-29,推荐,数码,头部,v28.1,193488,60379,1920,1651,439,404,128,71247,3625,776,507,1283,129,56309
2026-08-29,推荐,数码,头部,v28.2,232669,74705,2388,2054,548,504,160,88152,4655,953,617,1570,159,67848
2026-08-29,推荐,数码,腰部,v28.1,118615,37230,1137,978,434,399,120,43931,2280,456,311,767,77,32911
2026-08-29,推荐,数码,腰部,v28.2,148516,46359,1433,1232,536,493,158,54704,2850,582,390,972,97,41121
2026-08-29,推荐,数码,尾部,v28.1,56347,17397,559,480,282,260,78,20528,1053,222,141,363,37,15461
2026-08-29,推荐,数码,尾部,v28.2,70067,22193,674,579,362,333,100,26187,1334,286,181,466,46,19597
2026-08-29,推荐,家居,头部,v28.1,166323,52673,1580,1359,345,318,96,62154,3155,640,424,1064,107,17882
2026-08-29,推荐,家居,头部,v28.2,194111,59922,1789,1538,398,366,110,70708,3764,749,493,1242,123,20924
2026-08-29,推荐,家居,腰部,v28.1,96625,30246,963,828,372,342,108,35690,1838,374,246,620,63,10529
2026-08-29,推荐,家居,腰部,v28.2,127131,40522,1298,1116,479,441,134,47816,2442,507,328,835,84,13939
2026-08-29,推荐,家居,尾部,v28.1,48319,15518,478,411,247,227,73,18311,928,190,130,320,32,5306
2026-08-29,推荐,家居,尾部,v28.2,60584,19147,614,528,335,308,96,22594,1187,235,153,389,39,6486
2026-08-29,推荐,服饰,头部,v28.1,221662,68851,2173,1869,488,449,139,81244,4268,841,567,1407,146,18857
2026-08-29,推荐,服饰,头部,v28.2,290609,90283,2746,2362,607,559,169,106534,5441,1136,732,1868,188,24320
2026-08-29,推荐,服饰,腰部,v28.1,142294,44604,1433,1233,560,515,154,52632,2790,564,370,934,92,11763
2026-08-29,推荐,服饰,腰部,v28.2,175036,54316,1648,1417,619,570,177,64093,3380,684,433,1118,115,14921
2026-08-29,推荐,服饰,尾部,v28.1,67289,21315,687,591,375,345,103,25152,1301,263,172,435,45,5634
2026-08-29,推荐,服饰,尾部,v28.2,83267,25826,811,698,424,390,117,30474,1565,330,208,539,56,7086
2026-08-29,搜索,美妆,头部,v28.1,108670,33672,1007,866,228,209,65,39733,2113,423,280,702,70,6870
2026-08-29,搜索,美妆,头部,v28.2,137404,43518,1317,1132,301,277,83,51351,2640,557,351,908,91,8712
2026-08-29,搜索,美妆,腰部,v28.1,68709,21782,697,599,262,241,72,25703,1313,275,182,457,46,4319
2026-08-29,搜索,美妆,腰部,v28.2,86155,27234,863,742,330,303,92,32136,1718,344,223,566,57,5517
2026-08-29,搜索,美妆,尾部,v28.1,34238,10619,331,285,167,154,46,12530,645,134,87,221,22,2108
2026-08-29,搜索,美妆,尾部,v28.2,40601,12957,388,334,197,181,57,15289,801,166,109,275,27,2608
2026-08-29,搜索,数码,头部,v28.1,82202,25939,810,696,172,158,48,30608,1615,323,211,534,54,23298
2026-08-29,搜索,数码,头部,v28.2,99392,30708,921,792,203,187,57,36235,1857,381,254,635,63,26575
2026-08-29,搜索,数码,腰部,v28.1,51580,16261,507,436,185,170,54,19188,1017,202,135,337,34,14718
2026-08-29,搜索,数码,腰部,v28.2,62778,19557,630,542,243,224,72,23077,1173,240,158,398,41,17869
2026-08-29,搜索,数码,尾部,v28.1,24097,7657,231,199,115,106,34,9036,474,99,64,163,16,6873
2026-08-29,搜索,数码,尾部,v28.2,28764,9033,270,232,135,125,37,10658,556,115,76,191,19,8156
2026-08-29,搜索,家居,头部,v28.1,67761,21753,697,599,149,137,41,25668,1354,266,177,443,44,7363
2026-08-29,搜索,家居,头部,v28.2,80289,25675,772,664,170,156,49,30296,1614,328,216,544,55,9136
2026-08-29,搜索,家居,腰部,v28.1,41843,13412,404,348,158,145,47,15826,800,169,112,280,28,4589
2026-08-29,搜索,家居,腰部,v28.2,50058,15940,489,421,192,177,57,18809,951,201,132,333,33,5610
2026-08-29,搜索,家居,尾部,v28.1,20874,6603,212,182,108,99,29,7791,396,84,53,137,14,2341
2026-08-29,搜索,家居,尾部,v28.2,24701,7828,238,205,126,116,36,9237,469,96,63,159,16,2695
2026-08-29,搜索,服饰,头部,v28.1,95811,30654,951,818,215,198,62,36172,1836,372,253,625,61,7799
2026-08-29,搜索,服饰,头部,v28.2,117741,37368,1177,1013,266,245,73,44095,2346,474,298,772,77,9938
2026-08-29,搜索,服饰,腰部,v28.1,61794,19167,617,530,246,226,71,22618,1178,246,153,399,39,5046
2026-08-29,搜索,服饰,腰部,v28.2,71435,22474,720,619,273,251,77,26520,1373,286,179,466,47,5866
2026-08-29,搜索,服饰,尾部,v28.1,27707,8602,258,222,136,125,39,10150,533,111,69,180,19,2413
2026-08-29,搜索,服饰,尾部,v28.2,35242,11081,351,302,174,160,49,13076,666,135,93,228,24,2997
2026-08-29,关注,美妆,头部,v28.1,86227,26960,811,697,185,170,51,31813,1696,339,227,566,58,5507
2026-08-29,关注,美妆,头部,v28.2,109859,35124,1081,930,231,212,68,41446,2108,431,290,722,74,7154
2026-08-29,关注,美妆,腰部,v28.1,56306,17689,569,490,215,198,63,20873,1074,221,142,363,37,3571
2026-08-29,关注,美妆,腰部,v28.2,65727,20602,649,558,257,236,75,24310,1227,265,164,429,43,4101
2026-08-29,关注,美妆,尾部,v28.1,26327,8321,264,227,137,126,38,9819,504,101,66,167,17,1586
2026-08-29,关注,美妆,尾部,v28.2,31969,9956,299,257,155,143,45,11749,599,124,81,205,21,1988
2026-08-29,关注,数码,头部,v28.1,63399,19647,586,504,128,117,36,23184,1218,252,159,411,41,17894
2026-08-29,关注,数码,头部,v28.2,75626,24140,776,668,170,156,48,28485,1479,305,194,500,51,22023
2026-08-29,关注,数码,腰部,v28.1,38557,12256,370,318,143,132,42,14462,771,152,99,250,25,10442
2026-08-29,关注,数码,腰部,v28.2,47186,14627,456,392,182,167,51,17260,878,183,118,301,31,13180
2026-08-29,关注,数码,尾部,v28.1,19037,5917,184,158,94,86,27,6982,363,74,48,122,12,5235
2026-08-29,关注,数码,尾部,v28.2,23120,7416,233,200,116,107,34,8750,468,90,62,153,16,6603
2026-08-29,关注,家居,头部,v28.1,51256,15999,494,425,112,103,32,18879,968,204,129,332,33,5720
2026-08-29,关注,家居,头部,v28.2,63514,20280,611,526,140,129,41,23930,1213,253,163,415,41,6951
2026-08-29,关注,家居,腰部,v28.1,32938,10307,313,269,120,110,35,12162,629,132,87,219,22,3666
2026-08-29,关注,家居,腰部,v28.2,40354,12891,386,332,152,140,44,15211,793,161,108,269,27,4616
2026-08-29,关注,家居,尾部,v28.1,16320,5159,161,138,81,74,23,6088,322,63,42,105,10,1743
2026-08-29,关注,家居,尾部,v28.2,19850,6236,196,168,104,96,30,7359,382,78,50,128,13,2121
2026-08-29,关注,服饰,头部,v28.1,77152,23856,755,650,159,146,46,28150,1495,299,190,489,49,6305
2026-08-29,关注,服饰,头部,v28.2,94114,29743,923,794,208,192,61,35097,1806,374,246,620,61,7807
2026-08-29,关注,服饰,腰部,v28.1,46991,14652,471,405,182,167,51,17289,893,182,118,300,31,4026
2026-08-29,关注,服饰,腰部,v28.2,55801,17429,526,452,208,191,59,20566,1062,218,142,361,36,4630
2026-08-29,关注,服饰,尾部,v28.1,22774,7054,224,192,122,112,34,8324,439,90,59,148,15,1904
2026-08-29,关注,服饰,尾部,v28.2,28713,8929,273,234,138,127,40,10536,539,113,73,185,19,2421
2026-08-30,推荐,美妆,头部,v28.1,259531,80372,2587,2225,590,543,170,94839,4819,981,646,1627,166,16170
2026-08-30,推荐,美妆,头部,v28.2,318664,101695,3172,2728,729,670,211,120000,6125,1237,811,2047,204,19935
2026-08-30,推荐,美妆,腰部,v28.1,160828,50346,1539,1324,589,542,174,59408,3016,621,404,1025,103,10109
2026-08-30,推荐,美妆,腰部,v28.2,191006,60524,1842,1584,667,614,192,71419,3758,756,484,1239,121,11554
2026-08-30,推荐,美妆,尾部,v28.1,77200,24074,731,628,396,364,112,28408,1498,301,203,504,52,4956
2026-08-30,推荐,美妆,尾部,v28.2,96246,30553,976,840,530,488,147,36053,1843,386,245,630,64,6135
2026-08-30,推荐,数码,头部,v28.1,188865,60176,1867,1605,402,370,118,71007,3681,739,481,1220,126,54146
2026-08-30,推荐,数码,头部,v28.2,222082,68813,2163,1860,468,431,134,81199,4335,850,569,1419,145,61261
2026-08-30,推荐,数码,腰部,v28.1,118159,37476,1129,971,429,394,126,44222,2354,459,308,767,78,33722
2026-08-30,推荐,数码,腰部,v28.2,144422,44805,1415,1217,531,488,149,52870,2805,554,365,920,95,41765
2026-08-30,推荐,数码,尾部,v28.1,55047,17242,540,464,289,265,80,20345,1077,213,143,355,36,15834
2026-08-30,推荐,数码,尾部,v28.2,67306,21422,640,551,349,321,97,25278,1288,261,178,439,45,19565
2026-08-30,推荐,家居,头部,v28.1,155892,49301,1508,1297,332,305,97,58175,3033,600,401,1001,102,16910
2026-08-30,推荐,家居,头部,v28.2,185011,58449,1869,1607,408,376,115,68970,3651,751,485,1236,122,20661
2026-08-30,推荐,家居,腰部,v28.1,94354,30241,923,794,350,322,103,35685,1898,373,250,623,64,10575
2026-08-30,推荐,家居,腰部,v28.2,118015,37476,1124,966,445,410,130,44222,2268,470,299,768,80,13214
2026-08-30,推荐,家居,尾部,v28.1,48172,15418,461,396,229,211,64,18193,971,194,123,317,33,5573
2026-08-30,推荐,家居,尾部,v28.2,58203,18657,560,481,277,255,76,22015,1126,237,157,394,40,6636
2026-08-30,推荐,服饰,头部,v28.1,218019,67644,2054,1767,467,430,129,79820,4259,830,569,1399,143,18035
2026-08-30,推荐,服饰,头部,v28.2,263771,82164,2452,2109,558,513,157,96954,4967,1040,692,1732,170,21804
2026-08-30,推荐,服饰,腰部,v28.1,134358,42200,1344,1156,531,488,151,49796,2516,534,342,875,86,11211
2026-08-30,推荐,服饰,腰部,v28.2,162444,50574,1506,1295,545,501,161,59677,3073,624,424,1048,107,13503
2026-08-30,推荐,服饰,尾部,v28.1,65191,20721,666,572,354,326,103,24450,1305,254,175,429,44,5531
2026-08-30,推荐,服饰,尾部,v28.2,84451,26107,800,688,435,400,123,30806,1577,335,209,545,57,7256
2026-08-30,搜索,美妆,头部,v28.1,109861,34243,1036,891,224,206,63,40407,2082,436,275,711,72,6860
2026-08-30,搜索,美妆,头部,v28.2,138447,44414,1330,1144,299,275,88,52408,2730,553,362,915,91,8801
2026-08-30,搜索,美妆,腰部,v28.1,67821,20945,634,545,247,227,69,24715,1258,262,170,432,44,4263
2026-08-30,搜索,美妆,腰部,v28.2,84007,25979,822,707,300,276,87,30655,1547,333,213,546,55,5403
2026-08-30,搜索,美妆,尾部,v28.1,32029,9968,303,261,150,138,42,11763,628,125,83,208,21,2025
2026-08-30,搜索,美妆,尾部,v28.2,39401,12417,377,324,205,188,59,14653,740,157,100,258,26,2491
2026-08-30,搜索,数码,头部,v28.1,77129,24329,781,672,169,155,48,28708,1526,308,198,506,50,21632
2026-08-30,搜索,数码,头部,v28.2,94714,30299,910,782,192,177,53,35753,1899,368,243,611,61,26353
2026-08-30,搜索,数码,腰部,v28.1,48838,15671,476,409,178,164,51,18492,976,192,131,324,32,13753
2026-08-30,搜索,数码,腰部,v28.2,59457,19052,607,522,232,214,69,22481,1199,240,156,396,39,17284
2026-08-30,搜索,数码,尾部,v28.1,23103,7152,227,195,114,105,33,8439,451,90,58,148,15,6462
2026-08-30,搜索,数码,尾部,v28.2,29894,9309,287,246,147,136,43,10984,556,114,78,192,20,8583
2026-08-30,搜索,家居,头部,v28.1,67929,21822,699,601,160,148,46,25749,1354,271,179,450,46,7751
2026-08-30,搜索,家居,头部,v28.2,82537,25506,794,683,174,160,51,30097,1532,327,203,530,55,9234
2026-08-30,搜索,家居,腰部,v28.1,41525,12849,401,345,147,135,42,15162,786,161,104,266,27,4623
2026-08-30,搜索,家居,腰部,v28.2,48158,15455,476,409,177,163,49,18236,922,197,128,325,33,5550
2026-08-30,搜索,家居,尾部,v28.1,20258,6430,199,171,99,91,29,7588,399,80,54,134,14,2259
2026-08-30,搜索,家居,尾部,v28.2,23944,7636,239,205,122,113,36,9011,477,96,62,158,16,2678
2026-08-30,搜索,服饰,头部,v28.1,93405,29978,960,825,211,194,60,35374,1845,381,246,627,62,7907
2026-08-30,搜索,服饰,头部,v28.2,110222,34666,1077,926,228,210,64,40906,2189,435,281,716,71,9203
2026-08-30,搜索,服饰,腰部,v28.1,56672,18003,538,463,208,191,61,21243,1087,220,147,367,38,4794
2026-08-30,搜索,服饰,腰部,v28.2,70817,21879,660,567,252,232,74,25817,1307,276,184,460,48,6053
2026-08-30,搜索,服饰,尾部,v28.1,28483,8904,282,243,142,131,39,10507,547,110,75,185,18,2307
2026-08-30,搜索,服饰,尾部,v28.2,34308,10728,345,296,185,170,51,12658,652,134,89,224,22,2899
2026-08-30,关注,美妆,头部,v28.1,84457,26475,798,686,172,158,47,31240,1594,326,220,546,56,5321
2026-08-30,关注,美妆,头部,v28.2,102498,32069,1025,882,233,214,65,37841,1927,399,259,658,67,6411
2026-08-30,关注,美妆,腰部,v28.1,53937,16655,514,442,193,178,54,19653,997,202,137,339,34,3297
2026-08-30,关注,美妆,腰部,v28.2,64296,20051,638,549,239,220,66,23660,1251,254,165,419,42,4124
2026-08-30,关注,美妆,尾部,v28.1,25315,8017,247,212,129,119,36,9460,492,100,66,166,17,1603
2026-08-30,关注,美妆,尾部,v28.2,32702,10283,317,273,170,156,47,12134,628,128,85,213,22,2143
2026-08-30,关注,数码,头部,v28.1,61446,19694,634,545,139,128,39,23239,1227,243,166,408,41,17432
2026-08-30,关注,数码,头部,v28.2,78463,24266,770,662,170,156,47,28634,1468,311,195,506,50,21710
2026-08-30,关注,数码,腰部,v28.1,39819,12301,385,331,144,132,42,14515,763,156,98,254,26,11302
2026-08-30,关注,数码,腰部,v28.2,47756,14946,463,398,171,157,50,17636,897,184,126,310,32,13641
2026-08-30,关注,数码,尾部,v28.1,18217,5637,177,153,94,86,27,6652,355,69,47,116,11,4980
2026-08-30,关注,数码,尾部,v28.2,23590,7570,236,203,121,111,35,8933,459,95,63,158,16,6922
2026-08-30,关注,家居,头部,v28.1,51654,16193,493,424,109,100,31,19107,1012,199,133,332,33,5587
2026-08-30,关注,家居,头部,v28.2,65408,20904,652,561,139,128,41,24667,1261,267,170,438,43,7263
2026-08-30,关注,家居,腰部,v28.1,32885,10182,323,278,121,111,35,12015,615,128,85,214,21,3501
2026-08-30,关注,家居,腰部,v28.2,40023,12761,403,347,154,142,44,15057,775,156,107,262,27,4520
2026-08-30,关注,家居,尾部,v28.1,15250,4868,146,126,74,68,21,5744,303,63,40,103,10,1753
2026-08-30,关注,家居,尾部,v28.2,19186,6081,196,168,107,98,30,7176,378,74,50,124,13,2123
2026-08-30,关注,服饰,头部,v28.1,75703,24063,726,624,156,143,45,28395,1455,294,199,494,48,6101
2026-08-30,关注,服饰,头部,v28.2,86469,27164,858,738,196,181,54,32054,1646,341,226,567,57,7248
2026-08-30,关注,服饰,腰部,v28.1,46755,14932,463,398,177,163,50,17620,899,189,123,312,31,4070
2026-08-30,关注,服饰,腰部,v28.2,54976,17656,558,480,202,186,56,20834,1059,227,146,373,37,4697
2026-08-30,关注,服饰,尾部,v28.1,22536,7045,219,188,109,100,31,8314,444,87,57,144,15,1914
2026-08-30,关注,服饰,尾部,v28.2,27495,8674,265,228,134,124,37,10236,519,111,70,181,18,2276
2026-08-31,推荐,美妆,头部,v28.1,213529,67418,2117,1821,450,414,130,79553,4222,834,551,1385,139,13342
2026-08-31,推荐,美妆,头部,v28.2,265901,85165,2635,2266,603,555,175,100494,5210,1075,709,1784,179,16940
2026-08-31,推荐,美妆,腰部,v28.1,133123,41911,1315,1131,489,450,142,49455,2584,521,334,855,85,8126
2026-08-31,推荐,美妆,腰部,v28.2,160016,50609,1583,1361,598,550,164,59719,3061,618,412,1030,103,10050
2026-08-31,推荐,美妆,尾部,v28.1,63745,19754,606,521,322,296,91,23310,1185,240,161,401,40,3774
2026-08-31,推荐,美妆,尾部,v28.2,78043,24341,745,641,387,356,110,28722,1530,303,194,497,49,4642
2026-08-31,推荐,数码,头部,v28.1,158046,49078,1535,1320,329,303,91,57911,3005,609,393,1002,102,44049
2026-08-31,推荐,数码,头部,v28.2,200058,62349,1889,1625,406,373,120,73572,3720,786,522,1308,130,56509
2026-08-31,推荐,数码,腰部,v28.1,94893,30170,914,786,338,311,95,35601,1845,373,243,616,62,26022
2026-08-31,推荐,数码,腰部,v28.2,122114,38709,1197,1029,443,408,122,45677,2400,497,324,821,85,36786
2026-08-31,推荐,数码,尾部,v28.1,47246,14759,446,383,228,210,64,17415,904,186,118,304,31,13358
2026-08-31,推荐,数码,尾部,v28.2,55793,17421,554,476,298,274,86,20557,1077,218,139,357,36,15204
2026-08-31,推荐,家居,头部,v28.1,127275,40074,1286,1106,294,270,85,47287,2479,498,335,833,82,13673
2026-08-31,推荐,家居,头部,v28.2,163587,51660,1653,1422,346,319,99,60959,3116,649,415,1065,106,17619
2026-08-31,推荐,家居,腰部,v28.1,83326,26569,850,731,315,289,89,31351,1623,329,213,543,55,9035
2026-08-31,推荐,家居,腰部,v28.2,96268,29878,920,791,340,313,100,35256,1821,382,241,623,64,10768
2026-08-31,推荐,家居,尾部,v28.1,40653,12793,410,353,203,187,58,15095,767,163,106,269,27,4580
2026-08-31,推荐,家居,尾部,v28.2,50090,15557,481,414,254,233,71,18357,962,196,128,324,32,5376
2026-08-31,推荐,服饰,头部,v28.1,180356,57775,1734,1491,394,363,111,68174,3441,742,487,1229,127,15939
2026-08-31,推荐,服饰,头部,v28.2,230164,72066,2174,1869,493,453,145,85038,4532,897,598,1495,152,19775
2026-08-31,推荐,服饰,腰部,v28.1,119153,37743,1186,1020,431,397,118,44537,2341,478,304,781,77,9902
2026-08-31,推荐,服饰,腰部,v28.2,141505,45018,1340,1152,515,474,151,53122,2764,557,379,936,97,12190
2026-08-31,推荐,服饰,尾部,v28.1,55482,17283,549,472,291,268,85,20394,1060,216,144,360,37,4802
2026-08-31,推荐,服饰,尾部,v28.2,67122,20998,639,550,344,316,96,24778,1256,266,169,434,43,5456
2026-08-31,搜索,美妆,头部,v28.1,89108,28091,884,760,186,171,54,33147,1711,345,230,575,57,5432
2026-08-31,搜索,美妆,头部,v28.2,109808,34274,1056,908,242,223,69,40444,2090,429,273,702,70,6715
2026-08-31,搜索,美妆,腰部,v28.1,58554,18742,598,514,238,219,66,22115,1122,234,154,388,40,3791
